galaxy,r_kpc,v_hinge,residual_scm,residual_bary,improvement
G0022,11.947368421052632,6.651230883569399,0.03542238226620675,0.03898155108057644,0.0035591688143696842
G0022,12.710526315789474,6.860371951608056,0.032318115306744666,0.036103643857059886,0.0037855285503152203
G0022,13.473684210526317,7.063323181213903,0.12119152295685431,0.12520329332303604,0.004011770366181722
G0022,14.23684210526316,7.260603653287848,0.0678046081822199,0.07204250256698685,0.00423789438476696
G0022,15.0,7.452663715612022,0.10477841844369706,0.1092423191723686,0.004463900728671533
G0023,0.5,1.3606640101803236,0.01732369397786826,0.01746666103414185,0.00014296705627359074
G0023,1.263157894736842,2.1626922102932626,-0.013176486652834996,-0.012815397418965091,-0.00036108923386990455
G0023,2.026315789473684,2.739172985469577,0.02834199079833244,0.028921092714043972,0.0005791019157115329
G0023,2.7894736842105265,3.213860558921229,0.12334621426707582,0.12414321947875351,0.0007970052116776927
G0023,3.5526315789473686,3.6269450974687545,0.11989602373754504,0.12091082296902123,0.0010147992314761822
G0023,4.315789473684211,3.997569485064117,0.08879037823772595,0.09002286232238266,0.0012324840846567042
G0023,5.078947368421053,4.336633813890556,0.03871522746008793,0.04016528734068725,0.0014500598805993192
G0023,5.842105263157895,4.6510454613605,0.06835413136484458,0.07002165809336791,0.0016675267285233275
G0023,6.605263157894737,4.945508561463145,0.06080731515793403,0.06269219989541686,0.0018848847374828281
G0023,7.36842105263158,5.2233979342348045,0.05850615110182922,0.06060828511819594,0.002102134016366719
G0023,8.131578947368421,5.487232182733986,-0.04288348684826904,-0.04056421217436679,-0.0023192746739022496
G0023,8.894736842105264,5.738950084736296,0.03510266820267827,0.03763897502133062,0.0025363068186523563
G0023,9.657894736842106,5.980081865907682,0.06467195766734779,0.06742518822636612,0.002753230559018327
G0023,10.421052631578949,6.2118604436047224,0.13623130560561858,0.13920135160886016,0.0029700460032415776
G0023,11.18421052631579,6.435296513656866,0.07948732715333406,0.08267408041273061,0.0031867532593965464
G0023,11.947368421052632,6.651230883569399,0.1311212584407384,0.13452461087613532,0.0034033524353969113
G0023,12.710526315789474,6.860371951608056,0.05483214837895378,0.05845199201795204,0.0036198436389982547
G0023,13.473684210526317,7.063323181213903,0.06084073420194436,0.06467696117973709,0.003836226977792734
G0023,14.23684210526316,7.260603653287848,-0.1167085426850738,-0.11265604012586117,-0.004052502559212634
G0023,15.0,7.452663715612022,0.0913449706656344,0.095613641156163,0.004268670490528592
G0024,0.5,1.3606640101803236,0.0990250772538257,0.09916189688434951,0.00013681963052381008
G0024,1.263157894736842,2.1626922102932626,0.14878326360748062,0.14912883013314548,0.00034556652566486434
G0024,2.026315789473684,2.739172985469577,0.0537655163256785,0.05431972945892749,0.000554213133248993
G0024,2.7894736842105265,3.213860558921229,0.0790377109881435,0.07980047053773554,0.0007627595495920403
G0024,3.5526315789473686,3.6269450974687545,0.043555604182214935,0.04452681005308534,0.0009712058708704063
G0024,4.315789473684211,3.997569485064117,0.021893425525610688,0.02307297771873351,0.0011795521931228237
G0024,5.078947368421053,4.336633813890556,0.04279771117712183,0.0441855097893713,0.001387798612249469
G0024,5.842105263157895,4.6510454613605,0.05901122742806297,0.06060717265207494,0.0015959452240119631
G0024,6.605263157894737,4.945508561463145,0.1308739866253399,0.13267797874937504,0.0018039921240351475
G0024,7.36842105263158,5.2233979342348045,0.07380510640600857,0.07581704581381477,0.002011939407806196
G0024,8.131578947368421,5.487232182733986,0.03847131950091054,0.040691106671584265,0.002219787170673726
G0024,8.894736842105264,5.738950084736296,0.07943339041002062,0.08186092591787641,0.0024275355078557936
G0024,9.657894736842106,5.980081865907682,0.0824837957563549,0.0851189802707788,0.002635184514423905
G0024,10.421052631578949,6.2118604436047224,0.0430019037798095,0.04584463806513028,0.0028427342853207804
G0024,11.18421052631579,6.435296513656866,0.12095364349759308,0.12400382841294277,0.0030501849153496963
G0024,11.947368421052632,6.651230883569399,-0.013680438133580886,-0.010422901634399295,-0.0032575364991815903
G0024,12.710526315789474,6.860371951608056,0.06293222168689994,0.066397010818247,0.003464789131347068
G0024,13.473684210526317,7.063323181213903,0.1004626643045139,0.10413460721075918,0.0036719429062452846
G0024,14.23684210526316,7.260603653287848,0.011678252314314186,0.015557250232451914,0.0038789979181377277
G0024,15.0,7.452663715612022,0.08718408938662225,0.09127004364777491,0.004085954261152658
G0025,0.5,1.3606640101803236,0.12999929624934659,0.13013035657435168,0.00013106032500509457
G0025,1.263157894736842,2.1626922102932626,0.0948725307618794,0.09520355430780914,0.0003310235459297317
G0025,2.026315789473684,2.739172985469577,-0.0015007824206287879,-0.0009698876809354218,-0.0005308947396933661
G0025,2.7894736842105265,3.213860558921229,0.042775121176021,0.04350579516698261,0.0007306739909616056
G0025,3.5526315789473686,3.6269450974687545,0.1267248727071113,0.12765523409139767,0.0009303613842863712
G0025,4.315789473684211,3.997569485064117,0.08745189609372694,0.08858185309782396,0.0011299570040970153
G0025,5.078947368421053,4.336633813890556,0.07396326768469841,0.07529272861941294,0.0013294609347145325
G0025,5.842105263157895,4.6510454613605,0.09314493803675195,0.09467381129709018,0.0015288732603382371
G0025,6.605263157894737,4.945508561463145,0.10475629040148604,0.10648448446653802,0.00172819406505198
G0025,7.36842105263158,5.2233979342348045,0.042467147457008636,0.04439457088983367,0.0019274234328250373
G0025,8.131578947368421,5.487232182733986,0.06089006714413081,0.06301662859164381,0.002126561447512998
G0025,8.894736842105264,5.738950084736296,0.07957998485748341,0.08190559305033407,0.002325608192850659
G0025,9.657894736842106,5.980081865907682,0.04924545000570113,0.0517700137581647,0.002524563752463571
G0025,10.421052631578949,6.2118604436047224,0.06718242401772834,0.06990585222758838,0.002723428209860046
G0025,11.18421052631579,6.435296513656866,0.1274112249321595,0.13033342658059155,0.0029222016484320434
G0025,11.947368421052632,6.651230883569399,0.029517206061831835,0.032638090213293225,0.0031208841514613894
G0025,12.710526315789474,6.860371951608056,0.1522866073973166,0.15560608319942748,0.003319475802110894
G0025,13.473684210526317,7.063323181213903,0.1502116425575064,0.15372961924093875,0.0035179766834323445
G0025,14.23684210526316,7.260603653287848,-0.0057913184878986,-0.0020749316095356463,-0.003716386878362954
G0025,15.0,7.452663715612022,0.06566006494437371,0.06957477141409907,0.00391470646972536
G0026,0.5,1.3606640101803236,0.09035218295661718,0.09047784010027193,0.000125657143654756
G0026,1.263157894736842,2.1626922102932626,0.04171444086469567,0.042031820422342214,0.00031737955764654657
G0026,2.026315789473684,2.739172985469577,0.042415829316574616,0.04292484668832319,0.0005090173717485769
G0026,2.7894736842105265,3.213860558921229,0.06464791157273098,0.06534848223332101,0.0007005706605900386
G0026,3.5526315789473686,3.6269450974687545,0.10635205341874254,0.10724409291744408,0.0008920394987015356
G0026,4.315789473684211,3.997569485064117,0.05214181965328368,0.05322524361379699,0.0010834239605133078
G0026,5.078947368421053,4.336633813890556,0.15036219926547023,0.15163692338582901,0.0012747241203587834
G0026,5.842105263157895,4.6510454613605,0.08675805220347055,0.08822399225594424,0.001465940052473691
G0026,6.605263157894737,4.945508561463145,0.06959767963852759,0.07125475146952187,0.0016570718309942833
G0026,7.36842105263158,5.2233979342348045,0.13463750605372304,0.13648562558368127,0.0018481195299582254
G0026,8.131578947368421,5.487232182733986,0.10046379614706069,0.10250287937036795,0.0020390832233072587
G0026,8.894736842105264,5.738950084736296,0.0893826932890498,0.091612656273937,0.0022299629848872016
G0026,9.657894736842106,5.980081865907682,0.05879861352071991,0.06121937240916253,0.00242075888844262
G0026,10.421052631578949,6.2118604436047224,0.148519584882413,0.15113105589003428,0.002611471007621269
G0026,11.18421052631579,6.435296513656866,0.10747910016328888,0.1102811995792683,0.00280209941597942
G0026,11.947368421052632,6.651230883569399,0.06384908563280778,0.06684172981977721,0.0029926441869694287
G0026,12.710526315789474,6.860371951608056,0.0011892205206907036,0.004372325914642872,0.003183105393952168
G0026,13.473684210526317,7.063323181213903,0.08839543239285064,0.09176891550303967,0.003373483110189035
G0026,14.23684210526316,7.260603653287848,0.0210083451404115,0.024572122549256115,0.003563777408844615
G0026,15.0,7.452663715612022,-0.0059479844315593056,-0.0021939960685672943,-0.0037539883629920112
G0027,0.5,1.3606640101803236,0.06339162307184054,0.06351220439250582,0.0001205813206652806
G0027,1.263157894736842,2.1626922102932626,0.08755535525751768,0.08785991722877018,0.00030456197125250384
G0027,2.026315789473684,2.739172985469577,0.12921706463258165,0.12970552934749868,0.0004884647149170362
G0027,2.7894736842105265,3.213860558921229,0.0872296277357929,0.08790191735340258,0.0006722896176096782
G0027,3.5526315789473686,3.6269450974687545,0.1091829778762552,0.11003901462145382,0.0008560367451986295
G0027,4.315789473684211,3.997569485064117,0.019740358700287786,0.0207800648637555,0.001039706163467713
G0027,5.078947368421053,4.336633813890556,0.07351859283094875,0.07474189076906868,0.0012232979381199272
G0027,5.842105263157895,4.6510454613605,0.0796919371723952,0.08109874930716643,0.0014068121347712292
G0027,6.605263157894737,4.945508561463145,0.11079289426284777,0.11238314308180364,0.001590248818955864
G0027,7.36842105263158,5.2233979342348045,0.07897327677300225,0.08074688482912862,0.0017736080561263634
G0027,8.131578947368421,5.487232182733986,0.10800110798916585,0.1099579979008185,0.0019568899116526595
G0027,8.894736842105264,5.738950084736296,0.051403072054394094,0.05354316650521174,0.0021400944508176423
G0027,9.657894736842106,5.980081865907682,0.0888060854737791,0.09112930721260604,0.0023232217388269305
G0027,10.421052631578949,6.2118604436047224,0.09104782360204666,0.09355409544284754,0.0025062718408008777
G0027,11.18421052631579,6.435296513656866,0.016984699861455788,0.019673944683233024,0.002689244821777237
G0027,11.947368421052632,6.651230883569399,0.08043914628249915,0.08331128702921387,0.002872140746714713
G0027,12.710526315789474,6.860371951608056,0.05864023912833627,0.06169519880882035,0.0030549596804840817
G0027,13.473684210526317,7.063323181213903,-0.0144157368598119,-0.011178035171929501,-0.0032377016878823994
G0027,14.23684210526316,7.260603653287848,0.11295717072273348,0.11637753755635138,0.003420366833617905
G0027,15.0,7.452663715612022,0.05625881786685749,0.05986177304917728,0.003602955182319789
G0028,0.5,1.3606640101803236,0.03777434785577771,0.037890154792728836,0.00011580693695112387
G0028,1.263157894736842,2.1626922102932626,0.05888529304268797,0.05917779842048532,0.0002925053777973474
G0028,2.026315789473684,2.739172985469577,0.08123319160244336,0.08170232355823259,0.00046913195578923705
G0028,2.7894736842105265,3.213860558921229,0.13821172456398223,0.13885741129333695,0.0006456867293547219
G0028,3.5526315789473686,3.6269450974687545,0.06766238438566496,0.06848455414251742,0.0008221697568524533
G0028,4.315789473684211,3.997569485064117,0.09500026494587033,0.09599884604243947,0.00099858109656914
G0028,5.078947368421053,4.336633813890556,0.13224060711943952,0.13341552792615996,0.0011749208067204364
G0028,5.842105263157895,4.6510454613605,0.09723792479135795,0.0985891137368089,0.001351188945450943
G0028,6.605263157894737,4.945508561463145,0.11940350361930285,0.12093088919013883,0.0015273855708359818
G0028,7.36842105263158,5.2233979342348045,0.053072415306371745,0.05477592604724979,0.0017035107408780448
G0028,8.131578947368421,5.487232182733986,0.10669832076970298,0.10857788528321333,0.0018795645135103456
G0028,8.894736842105264,5.738950084736296,0.071143933344195,0.07319948029079093,0.002055546946595932
G0028,9.657894736842106,5.980081865907682,0.11894045390584385,0.12117191200376976,0.002231458097925909
G0028,10.421052631578949,6.2118604436047224,0.02859817317584934,0.031005471201072332,0.0024072980252229925
G0028,11.18421052631579,6.435296513656866,0.038604696751690426,0.04118776353783016,0.0025830667861397316
G0028,11.947368421052632,6.651230883569399,0.12638542701030175,0.1291441914485585,0.0027587644382567333
G0028,12.710526315789474,6.860371951608056,0.06422877241310587,0.06716316345219386,0.0029343910390879913
G0028,13.473684210526317,7.063323181213903,0.05687999608296934,0.05998994272904312,0.00310994664607378
G0028,14.23684210526316,7.260603653287848,0.07579798194372245,0.07908341326030932,0.003285431316586873
G0028,15.0,7.452663715612022,0.04178731829649074,0.04524816340442328,0.003460845107932542
G0029,0.5,1.3606640101803236,0.13161047072065202,0.13172178131126078,0.0001113105906087597
G0029,1.263157894736842,2.1626922102932626,0.019421201119302012,0.019702351837382004,0.00028115071807999215
G0029,2.026315789473684,2.739172985469577,0.06870494898961965,0.06915587344152652,0.0004509244519068645
G0029,2.7894736842105265,3.213860558921229,0.09003914143081815,0.09065977327479757,0.0006206318439794245
G0029,3.5526315789473686,3.6269450974687545,0.07038277253339054,0.07117304547951608,0.0007902729461255475
G0029,4.315789473684211,3.997569485064117,0.03920013577591419,0.04015998358602513,0.0009598478101109365
G0029,5.078947368421053,4.336633813890556,0.036034736906621845,0.037164093394266295,0.0011293564876444506
G0029,5.842105263157895,4.6510454613605,0.09270312310913909,0.09400192213951097,0.0012987990303718888
G0029,6.605263157894737,4.945508561463145,0.028305506023272642,0.02977368151314952,0.0014681754898768773
G0029,7.36842105263158,5.2233979342348045,0.10170558942759556,0.10334307534528175,0.0016374859176861989
G0029,8.131578947368421,5.487232182733986,0.005063220550849401,0.006869950916112977,0.0018067303652635758
G0029,8.894736842105264,5.738950084736296,0.049301759764263764,0.05127766864828054,0.001975908884016775
G0029,9.657894736842106,5.980081865907682,0.0751513095399634,0.07729633106525124,0.002145021525287838
G0029,10.421052631578949,6.2118604436047224,0.0172498004639543,0.019563868804317153,0.0023140683403628515
G0029,11.18421052631579,6.435296513656866,0.10110265890040804,0.10358570828087554,0.002483049380467506
G0029,11.947368421052632,6.651230883569399,0.0722635414429007,0.07491550613966602,0.0026519646967653188
G0029,12.710526315789474,6.860371951608056,0.026696722812055818,0.02951753715241967,0.002820814340363853
G0029,13.473684210526317,7.063323181213903,0.004127607406962497,0.007117205769270107,0.0029895983623076106
G0029,14.23684210526316,7.260603653287848,0.0017612162578988233,0.004919533071482185,0.0031583168135833617
G0029,15.0,7.452663715612022,0.07460759332832101,0.07793456307344027,0.003326969745119257
G0030,0.5,1.3606640101803236,0.023862041816570034,0.02396911295949611,0.000107071142926074
G0030,1.263157894736842,2.1626922102932626,0.014055146748416902,0.01432559139079892,0.00027044464238201726
G0030,2.026315789473684,2.739172985469577,0.06518690449010478,0.06562066119698251,0.0004337567068777304
G0030,2.7894736842105265,3.213860558921229,0.1687971031053781,0.16939411048797925,0.0005970073826011557
G0030,3.5526315789473686,3.6269450974687545,0.08693153765070694,0.08769173436639388,0.0007601967156869449
G0030,4.315789473684211,3.997569485064117,0.10731467302753206,0.10823799777974852,0.0009233247522164589
G0030,5.078947368421053,4.336633813890556,0.08382424254829779,0.08491063408651911,0.0010863915382213207
G0030,5.842105263157895,4.6510454613605,0.10782751810876334,0.1090769152284441,0.0012493971196807507
G0030,6.605263157894737,4.945508561463145,0.013928339677381274,0.01534068121990284,0.0014123415425215669
G0030,7.36842105263158,5.2233979342348045,0.05524488838020947,0.05682011323282765,0.0015752248526181845
G0030,8.131578947368421,5.487232182733986,0.08525993196901904,0.08699797906481432,0.001738047095795281
G0030,8.894736842105264,5.738950084736296,0.07304190217688955,0.07494271049471468,0.0019008083178251312
G0030,9.657894736842106,5.980081865907682,0.06527922876076175,0.06734273732519025,0.0020635085644284956
G0030,10.421052631578949,6.2118604436047224,0.04408403313425868,0.04631018101553419,0.0022261478812755087
G0030,11.18421052631579,6.435296513656866,0.06203789863739129,0.06442662495137341,0.0023887263139821258
G0030,11.947368421052632,6.651230883569399,0.03887888008815388,0.041430123996271995,0.002551243908118117
G0030,12.710526315789474,6.860371951608056,-0.039105343826075334,-0.036391643116878036,-0.0027137007091972976
G0030,13.473684210526317,7.063323181213903,0.019354468513745005,0.022230565276429637,0.0028760967626846323
G0030,14.23684210526316,7.260603653287848,0.09309827257912318,0.0961367046931203,0.003038432113997125
G0030,15.0,7.452663715612022,0.1376402630186897,0.14084096982718197,0.0032007068084922707
G0031,0.5,1.3606640101803236,0.1510118425604956,0.1511149118336519,0.00010306927315628656
G0031,1.263157894736842,2.1626922102932626,0.07965240808876484,0.07991274647580582,0.00026033838704098144
G0031,2.026315789473684,2.739172985469577,0.11326101738521199,0.11367856795559472,0.0004175505703827298
G0031,2.7894736842105265,3.213860558921229,0.11371037043946686,0.11428507630384832,0.000574705864381464
G0031,3.5526315789473686,3.6269450974687545,0.04439212738570486,0.0451239316959029,0.0007318043101980365
G0031,4.315789473684211,3.997569485064117,-0.0022278772398998115,-0.001339031290958026,-0.0008888459489417855
G0031,5.078947368421053,4.336633813890556,0.07601555610267319,0.07706138692435616,0.0010458308216829693
G0031,5.842105263157895,4.6510454613605,-0.005596897700633541,-0.004394138731189656,-0.0012027589694438845
G0031,6.605263157894737,4.945508561463145,0.06035467544424744,0.06171430587745341,0.0013596304332059717
G0031,7.36842105263158,5.2233979342348045,0.10022119219906322,0.10173763745296505,0.0015164452539018214
G0031,8.131578947368421,5.487232182733986,0.010075978482067427,0.011749181954489707,0.00167320347242228
G0031,8.894736842105264,5.738950084736296,0.07529253682181203,0.07712244195142759,0.001829905129615561
G0031,9.657894736842106,5.980081865907682,0.12598422647667906,0.1279707767429601,0.0019865502662810286
G0031,10.421052631578949,6.2118604436047224,0.08913794159799515,0.09128108052117412,0.0021431389231789666
G0031,11.18421052631579,6.435296513656866,0.09581432232759468,0.09811399346861549,0.0022996711410208093
G0031,11.947368421052632,6.651230883569399,0.11177751796535595,0.11423366492583575,0.002456146960479799
G0031,12.710526315789474,6.860371951608056,0.14528632882631332,0.14789889524849187,0.0026125664221785527
G0031,13.473684210526317,7.063323181213903,0.07950352391524085,0.08227245348194145,0.0027689295667006064
G0031,14.23684210526316,7.260603653287848,0.12461534137732944,0.12754057781191364,0.0029252364345841997
G0031,15.0,7.452663715612022,0.06984820141279435,0.07292968847911663,0.003081487066322275
G0032,0.5,1.3606640101803236,0.05157200916153393,0.05167129683260541,9.928767107147962e-05
G0032,1.263157894736842,2.1626922102932626,0.08903622151595059,0.08928700977746029,0.00025078826150970457
G0032,2.026315789473684,2.739172985469577,0.048601939483387646,0.049004175503843506,0.0004022360204558595
G0032,2.7894736842105265,3.213860558921229,0.0499130831754,0.050466714160145365,0.000553630984745368
G0032,3.5526315789473686,3.6269450974687545,0.04821286026730398,0.048917833458477666,0.0007049731911736856
G0032,4.315789473684211,3.997569485064117,-0.03102420021445962,-0.03016793753796332,-0.0008562626764963
G0032,5.078947368421053,4.336633813890556,0.07928324499974604,0.0802907444771801,0.0010074994774340595
G0032,5.842105263157895,4.6510454613605,0.017863715579092165,0.019022399209758234,0.0011586836306660686
G0032,6.605263157894737,4.945508561463145,0.06974001049966372,0.07104982567249873,0.001309815172835016
G0032,7.36842105263158,5.2233979342348045,0.1350534458242727,0.1365143399648172,0.0014608941405445108
G0032,8.131578947368421,5.487232182733986,0.05118239132340374,0.0527943118937646,0.0016119205703608586
G0032,8.894736842105264,5.738950084736296,0.05009410590545649,0.051857000404266884,0.0017628944988103967
G0032,9.657894736842106,5.980081865907682,0.1311086496167846,0.13302246557916764,0.0019138159623830475
G0032,10.421052631578949,6.2118604436047224,0.0970638199155589,0.09912850491308944,0.0020646849975305415
G0032,11.18421052631579,6.435296513656866,0.11491268431171342,0.11712818595237984,0.0022155016406664174
G0032,11.947368421052632,6.651230883569399,0.05778593469601212,0.06015220062417814,0.0023662659281660225
G0032,12.710526315789474,6.860371951608056,0.10509999545870219,0.1076169733550687,0.0025169778963665124
G0032,13.473684210526317,7.063323181213903,0.042730245851048565,0.045397883432616304,0.002667637581567739
G0032,14.23684210526316,7.260603653287848,0.04303674616106168,0.04585499118109482,0.002818245020033139
G0032,15.0,7.452663715612022,0.09826827898980728,0.10123707923779168,0.0029688002479844045
G0033,0.5,1.3606640101803236,0.04924159489220514,0.04933730531907443,9.571042686928877e-05
G0033,1.263157894736842,2.1626922102932626,0.10817174092289061,0.10841349503116238,0.00024175410827176336
G0033,2.026315789473684,2.739172985469577,0.17344679633476545,0.17383454502967144,0.0003877486949059872
G0033,2.7894736842105265,3.213860558921229,-0.001313497892215132,-0.0007798036724464552,-0.0005336942197686767
G0033,3.5526315789473686,3.6269450974687545,0.04174341762707012,0.04242300834289292,0.0006795907158227976
G0033,4.315789473684211,3.997569485064117,0.12222941253211683,0.12305485074811617,0.0008254382159993412
G0033,5.078947368421053,4.336633813890556,0.0684261375060764,0.06939737425927106,0.0009712367531946597
G0033,5.842105263157895,4.6510454613605,0.12362008716906381,0.12473707352933694,0.0011169863602731311
G0033,6.605263157894737,4.945508561463145,0.029445313708667875,0.030708000778734146,0.0012626870700662707
G0033,7.36842105263158,5.2233979342348045,0.0885848568955998,0.08999319581097076,0.0014083389153709547
G0033,8.131578947368421,5.487232182733986,0.06760374789512014,0.06915768982407311,0.0015539419289529732
G0033,8.894736842105264,5.738950084736296,0.08009643563234725,0.08179593177589162,0.0016994961435443656
G0033,9.657894736842106,5.980081865907682,0.08813844684164174,0.08998344843348427,0.0018450015918425322
G0033,10.421052631578949,6.2118604436047224,0.019061434392668275,0.021051892699185615,0.00199045830651734
G0033,11.18421052631579,6.435296513656866,0.02563650653703231,0.027772372857230998,0.002135866320198687
G0033,11.947368421052632,6.651230883569399,0.13217664715576305,0.134457872821252,0.0022812256654889396
G0033,12.710526315789474,6.860371951608056,0.0859361327991115,0.08836266917406643,0.002426536374954935
G0033,13.473684210526317,7.063323181213903,0.07775553069619612,0.08032732917732943,0.002571798481133314
G0033,14.23684210526316,7.260603653287848,0.07108773731132167,0.07380474932784686,0.0027170120165251888
G0033,15.0,7.452663715612022,0.088206866575395,0.09106904358899826,0.002862177013603251
G0034,0.5,1.3606640101803236,0.023917795079269943,0.02401011815657128,9.232307730133726e-05
G0034,1.263157894736842,2.1626922102932626,0.030979478189568255,0.031212677609469885,0.00023319941990163073
G0034,2.026315789473684,2.739172985469577,0.13023000948358554,0.13060403956347066,0.0003740300798851237
G0034,2.7894736842105265,3.213860558921229,0.08175126515149689,0.08226608023836679,0.000514815086869902
G0034,3.5526315789473686,3.6269450974687545,0.11123010925373045,0.11188566372417341,0.000655554470442965
G0034,4.315789473684211,3.997569485064117,0.04821459322116706,0.04901084148133528,0.0007962482601682197
G0034,5.078947368421053,4.336633813890556,0.1326064707113117,0.13354336719688575,0.0009368964855740458
G0034,5.842105263157895,4.6510454613605,0.08951078619438757,0.09058828537055241,0.0010774991761648423
G0034,6.605263157894737,4.945508561463145,0.09515569490674292,0.09637375126815684,0.0012180563614139217
G0034,7.36842105263158,5.2233979342348045,0.0978723865960589,0.09923095466682685,0.0013585680707679515
G0034,8.131578947368421,5.487232182733986,0.03889972269904707,0.04039875703268958,0.0014990343336425127
G0034,8.894736842105264,5.738950084736296,-0.010977851190937749,-0.00933839601151032,-0.0016394551794274292
G0034,9.657894736842106,5.980081865907682,0.025962013642299553,0.02774184427978188,0.001779830637482327
G0034,10.421052631578949,6.2118604436047224,0.1418748852200551,0.1437950459571935,0.00192016073713841
G0034,11.18421052631579,6.435296513656866,0.12838766354431375,0.13044810905201398,0.002060445507700237
G0034,11.947368421052632,6.651230883569399,0.05832150967518679,0.06052219465362629,0.0022006849784395044
G0034,12.710526315789474,6.860371951608056,0.0601786704989653,0.062519549677571,0.0023408791786057037
G0034,13.473684210526317,7.063323181213903,0.11713132393355963,0.11961235207097509,0.002481028137415464
G0034,14.23684210526316,7.260603653287848,0.06575495522782404,0.06837608711188281,0.0026211318840587694
G0034,15.0,7.452663715612022,0.014617411063547081,0.01737860151124515,0.0027611904476980698
G0035,0.5,1.3606640101803236,0.1289248556459741,0.12901396806230547,8.911241633136058e-05
G0035,1.263157894736842,2.1626922102932626,0.09597615567787088,0.09620124653921014,0.00022509086133926104
G0035,2.026315789473684,2.739172985469577,-0.04143529688412784,-0.041074270139570324,-0.00036102674455751327
G0035,2.7894736842105265,3.213860558921229,0.06151478612674843,0.06201170621937191,0.0004969200926234763
G0035,3.5526315789473686,3.6269450974687545,0.08130544509387505,0.08193821602602114,0.0006327709321460873
G0035,4.315789473684211,3.997569485064117,0.09560521471859307,0.09637379400830426,0.0007685792897111909
G0035,5.078947368421053,4.336633813890556,0.0813994914230598,0.08230383661493956,0.0009043451918797629
G0035,5.842105263157895,4.6510454613605,0.04662267221981953,0.047662740885008326,0.001040068665188798
G0035,6.605263157894737,4.945508561463145,0.0695032958841102,0.07067904562025884,0.0011757497361486458
G0035,7.36842105263158,5.2233979342348045,0.0871191879223252,0.08843057635356999,0.0013113884312447865
G0035,8.131578947368421,5.487232182733986,0.0625560600739723,0.06400304485091102,0.00144698477693872
G0035,8.894736842105264,5.738950084736296,0.05783496432931745,0.059417503128986304,0.0015825387996688534
G0035,9.657894736842106,5.980081865907682,0.12674600571053407,0.12846405623637835,0.0017180505258442835
G0035,10.421052631578949,6.2118604436047224,0.031752110728525906,0.033605630710379586,0.0018535199818536796
G0035,11.18421052631579,6.435296513656866,0.05842088920858668,0.060409836402645745,0.0019889471940590653
G0035,11.947368421052632,6.651230883569399,-0.0194285074024112,-0.017304175213612716,-0.0021243321887984834
G0035,12.710526315789474,6.860371951608056,0.09664323118312534,0.09890290617551045,0.002259674992385108
G0035,13.473684210526317,7.063323181213903,0.10857220217757657,0.11096717780868381,0.0023949756311072434
G0035,14.23684210526316,7.260603653287848,0.09669046985246954,0.09922070398369875,0.0025302341312292143
G0035,15.0,7.452663715612022,0.11202227834112133,0.11468772886011092,0.002665450518989587
G0036,0.5,1.3606640101803236,0.0945669671230096,0.09465303353030663,8.60664072970252e-05
G0036,1.263157894736842,2.1626922102932626,0.09025312676418107,0.09047052481264739,0.00021739804846632182
G0036,2.026315789473684,2.739172985469577,0.09571568059285251,0.0960643705795059,0.00034868998665338324
G0036,2.7894736842105265,3.213860558921229,0.06355393145794164,0.06403387370379843,0.00047994224585679035
G0036,3.5526315789473686,3.6269450974687545,0.12524343240852698,0.1258545872585799,0.0006111548500529196
G0036,4.315789473684211,3.997569485064117,0.05970711662856587,0.0604494444517627,0.0007423278231968311
G0036,5.078947368421053,4.336633813890556,0.008897023328794162,0.009770484518013767,0.0008734611892196043
G0036,5.842105263157895,4.6510454613605,0.11085976748374016,0.11186432245577471,0.0010045549720345548
G0036,6.605263157894737,4.945508561463145,0.15145642843738116,0.1525920376329113,0.0011356091955301295
G0036,7.36842105263158,5.2233979342348045,0.03172158856058882,0.03298821244416317,0.001266623883574347
G0036,8.131578947368421,5.487232182733986,0.0698985741190894,0.0712961731791033,0.0013975990600139099
G0036,8.894736842105264,5.738950084736296,0.04390223122525416,0.04543076597392748,0.0015285347486733158
G0036,9.657894736842106,5.980081865907682,0.05737397221475682,0.05903340318811168,0.0016594309733548585
G0036,10.421052631578949,6.2118604436047224,0.07593041103498255,0.07772069879282473,0.0017902877578421794
G0036,11.18421052631579,6.435296513656866,0.018122045778387275,0.020043150904280438,0.0019211051258931633
G0036,11.947368421052632,6.651230883569399,0.06152649688712053,0.06357837998836935,0.0020518831012488192
G0036,12.710526315789474,6.860371951608056,0.007418442397143288,0.009601064104768575,0.0021826217076252874
G0036,13.473684210526317,7.063323181213903,0.048372725711921305,0.050686046680639585,0.00231332096871828
G0036,14.23684210526316,7.260603653287848,0.020176301047839296,0.022620281956041488,0.0024439809082021924
G0036,15.0,7.452663715612022,0.02588964137833738,0.028464242928068373,0.0025746015497309926
G0037,0.5,1.3606640101803236,-0.002465535881356118,-0.0023823620174585614,-8.317386389755654e-05
G0037,1.263157894736842,2.1626922102932626,0.12691525876608178,0.12712535150883486,0.00021009274275307632
G0037,2.026315789473684,2.739172985469577,0.0972155090740312,0.09755248361550972,0.0003369745414785186
G0037,2.7894736842105265,3.213860558921229,-0.012284133463759339,-0.01182031418202456,-0.0004638192817347786
G0037,3.5526315789473686,3.6269450974687545,0.04881586932819104,0.049406496313353365,0.0005906269851623236
G0037,4.315789473684211,3.997569485064117,0.04538761289416371,0.04610501056754668,0.000717397673382969
