logM,log_gbar,log_j,hinge,residual_dex
-6.161750570170546,-5.559690578842583,-3.2377896209317516,0.0,-0.012798676028975997
-5.759262933747788,-5.962178215265342,-2.8231081512398486,0.0,0.011588990509314279
-5.554013445950893,-6.167427703062237,-2.6195785737308026,0.0,0.008149169933616918
-5.415198305858604,-6.306242843154525,-2.484514050085508,0.0,0.0006479370396279549
-5.310170402628369,-6.411270746384761,-2.3849771065849277,0.0,-0.010333982419682641
-5.225660323075677,-6.4957808259374525,-2.3010869148297726,0.0,-0.01157375801475613
-5.154946862115601,-6.5664942868975285,-2.2283195044891464,0.0,-0.007465859253655616
-5.094151196672737,-6.627289952340393,-2.1606936761975932,0.0,0.00619446644372168
-5.040830449642337,-6.680610699370793,-2.1168748438341174,0.0,-0.012809362890125797
-4.993346139781156,-6.728095009231974,-2.0605483282581605,0.0,0.004875048539425997
-4.95054569169854,-6.770895457314589,-2.028428647392329,0.0,-0.016486485894142255
-4.911587470845721,-6.80985367816741,-1.9828394048724973,0.0,-0.0032244425601186677
-4.875838106871286,-6.845603042141844,-1.9451051022267538,0.0,0.0007454347824991103
-4.842808985197863,-6.878632163815267,-1.8975774158649021,0.0,0.029742564159356277
-4.812115241073063,-6.909325907940066,-1.8908719777867042,0.0,-0.018234047933846753
-4.783448318266271,-6.937992830746858,-1.8441990940402473,0.0,0.017777873945482803
-4.756557040371863,-6.964884108641267,-1.8255703714110443,0.0,0.001252763415072522
-4.731234210147544,-6.990206938865586,-1.798601921124354,0.0,0.004544003539815655
-4.707306906016806,-7.014134242996325,-1.7765189830091659,0.0,0.0008552715087146723
-4.684629315450883,-7.036811833562246,-1.751786178614084,0.0,0.004965699167033932
-6.1502467928652695,-5.548186801537307,-3.2275922570650306,0.0,-0.00390772560081043
-5.747759156442511,-5.950674437960065,-2.815150100462827,0.0,0.0160013147580802
-5.542509668645616,-6.15592392575696,-2.6217556785981495,0.0,-0.007708817106354182
-5.403694528553328,-6.294739065849249,-2.473059858099803,0.0,0.01205254370576192
-5.298666625323092,-6.399766969079484,-2.379096227877123,0.0,-0.010076002309350685
-5.2141565457704,-6.484277048632176,-2.2909172177065233,0.0,-0.002738141073534095
-5.1434430848103245,-6.554990509592252,-2.2265782764762188,0.0,-0.015487180533076739
-5.08264741936746,-6.615786175035116,-2.156197087491807,0.0,0.0036838665500171786
-5.02932667233706,-6.669106922065516,-2.096772246940747,0.0,0.015892053591337607
-4.981842362475879,-6.716591231926698,-2.0587100303802615,0.0,-0.0029521330100523713
-4.939041914393264,-6.759391680009313,-2.0166580345546516,0.0,-0.0044490375240640034
-4.900083693540443,-6.798349900862132,-1.9834897057668484,0.0,-0.016028821654098024
-4.864334329566009,-6.834099264836567,-1.9421535932610403,0.0,-0.0048553245913511844
-4.831305207892586,-6.86712838650999,-1.9177588694088321,0.0,-0.022124120233780076
-4.800611463767787,-6.89782213063479,-1.8827380856652982,0.0,-0.013470040996311106
-4.771944540960995,-6.926489053441582,-1.846913572413753,0.0,0.0008451398931947907
-4.745053263066586,-6.95338033133599,-1.8132715858837087,0.0,0.014346557164466311
-4.719730432842267,-6.978703161560309,-1.7789043663312374,0.0,0.03243533582077163
-4.695803128711528,-7.002630465691047,-1.7758684076252775,0.0,-0.00934735502878592
-4.673125538145607,-7.02530805625697,-1.7406312703734632,0.0,0.015771738342999164
-6.140356430828462,-5.5382964395005,-3.2201068005510876,0.0,0.0011728253902685282
-5.737868794405704,-5.940784075923258,-2.820057665554764,0.0,-0.0037041774626009882
-5.532619306608809,-6.146033563720152,-2.6112086956209866,0.0,0.003494786811164552
-5.393804166516521,-6.284848703812441,-2.4746753856398636,0.0,-0.001068873411166571
-5.288776263286285,-6.389876607042677,-2.3693483701572378,0.0,-0.000470648906387261
-5.204266183733593,-6.474386686595369,-2.2880495390366145,0.0,-0.00689314577052258
-5.133552722773517,-6.545100147555445,-2.223530068581505,0.0,-0.01928112678045668
-5.0727570573306515,-6.605895812998309,-2.1636525294641253,0.0,-0.021117379431426997
-5.019436310300252,-6.6592165600287085,-2.0966730836391885,0.0,0.006200018157647591
-4.971952000439073,-6.7067008698898904,-2.054918215744281,0.0,-0.005258865774898425
-4.929151552356457,-6.749501317972506,-2.014103107839176,0.0,-0.009229546129919441
-4.890193331503636,-6.788459538825325,-1.9713943291530944,0.0,-0.0017284304633973235
-4.8544439675292015,-6.82420890279976,-1.9308143948277638,0.0,0.007932710238394591
-4.821414845855779,-6.857238024473183,-1.9015556184614137,0.0,0.00039201962424950665
-4.79072110173098,-6.887931768597983,-1.8760464238242864,0.0,-0.009977079351094709
-4.7620541789241875,-6.916598691404775,-1.835797645427292,0.0,0.013186631829309903
-4.735162901029779,-6.943489969299183,-1.806769027729654,0.0,0.01746131143576868
-4.70984007080546,-6.968812799523501,-1.7880491979059332,0.0,0.004255310634572851
-4.685912766674722,-6.99274010365424,-1.7611928027192003,0.0,0.01011349274656137
-4.6632351761088,-7.0154176942201625,-1.736883529668377,0.0,0.013376857716364654
-6.130677374866827,-5.528617383538864,-3.2097989993938376,0.0,0.012109371743132868
-5.728189738444069,-5.931105019961623,-2.8104245468878393,0.0,0.0058830039096138265
-5.522940250647174,-6.136354507758518,-2.605270448347325,0.0,0.00569222539685299
-5.384125110554885,-6.275169647850806,-2.4669321193332774,0.0,0.00473860324037112
-5.27909720732465,-6.380197551081042,-2.3718203611203554,0.0,-0.015093686794257266
-5.194587127771958,-6.464707630633733,-2.2762977465044507,0.0,0.006931383332169361
-5.123873666811882,-6.535421091593809,-2.2182031124261288,0.0,-0.01830627043133859
-5.063078001369018,-6.596216757036674,-2.1539273224131112,0.0,-0.011346021291033459
-5.009757254338618,-6.649537504067074,-2.0878373000331103,0.0,0.014192529408169285
-4.962272944477437,-6.697021813928255,-2.043140749285219,0.0,0.008617011181589973
-4.919472496394821,-6.73982226201087,-1.9964514312310015,0.0,0.016394751124793494
-4.8805142755420015,-6.778780482863691,-1.9681458149126188,0.0,-0.004910457944080626
-4.844764911567567,-6.814529846838125,-1.9378288122215228,0.0,-0.01577518051075799
-4.8117357898941435,-6.847558968511548,-1.899175866031316,0.0,-0.004527531477190649
-4.781042045769344,-6.878252712636347,-1.8663885342033661,0.0,-0.0003403560708896691
-4.752375122962552,-6.906919635443139,-1.8378621596827531,0.0,-0.0006214526432479772
-4.725483845068144,-6.933810913337548,-1.8045839411560396,0.0,0.012152428621362787
-4.700161014843825,-6.959133743561867,-1.788342187241016,0.0,-0.006009723997227212
-4.6762337107130865,-6.983061047692606,-1.7600582208026965,0.0,0.0027036006179343985
-4.653556120147164,-7.005738638258527,-1.745605467013411,0.0,-0.013746072935338915
-6.123039813422347,-5.520979822094384,-3.209028386226454,0.0,0.006013036633420121
-5.720552176999588,-5.923467458517142,-2.809232807032803,0.0,0.000628922175205382
-5.515302689202693,-6.128716946314037,-2.6085537155223,0.0,-0.008511870397578392
-5.376487549110405,-6.267532086406326,-2.4666133799863577,0.0,-0.0022614795102695595
-5.271459645880169,-6.372559989636561,-2.361272645424182,0.0,-0.0016358168463916911
-5.186949566327478,-6.457070069189253,-2.277283410068889,0.0,-0.0026775052411878164
-5.116236105367402,-6.527783530149329,-2.1943686067495296,0.0,0.02172517947737962
-5.055440439924537,-6.588579195592194,-2.14473472870796,0.0,-0.0005983953252108876
-5.002119692894137,-6.641899942622594,-2.09229439900634,0.0,-0.0023592299827699392
-4.954635383032956,-6.689384252483775,-2.056188909656098,0.0,-0.025116871004648544
-4.911834934950341,-6.73218470056639,-2.005967987020253,0.0,-0.010275921898189821
-4.87287671409752,-6.77114292141921,-1.9631676348143061,0.0,-0.0025916591919363796
-4.837127350123086,-6.806892285393644,-1.9299882467470695,0.0,-0.007731611006332351
-4.804098228449663,-6.8399214070670675,-1.8845331244261185,0.0,0.017120390288724252
-4.773404484324864,-6.870615151191867,-1.8631010299384658,0.0,-0.0014029089855691623
-4.744737561518072,-6.899282073998659,-1.825725377649952,0.0,0.016014549977874104
-4.717846283623663,-6.926173351893067,-1.8061732320456756,0.0,0.001336285397609771
-4.692523453399344,-6.951496182117386,-1.7809981069268834,0.0,0.0010408751865567112
-4.6685961492686054,-6.975423486248125,-1.7578320918630683,0.0,-0.00048170294729033003
-4.645918558702684,-6.998101076814047,-1.7345950361502753,0.0,0.0006372273464521072
-6.113359181722007,-5.511299190394045,-3.19674225042689,0.0,0.020904676532208732
-5.7108715452992485,-5.913786826816803,-2.8184764539860265,0.0,-0.02753900343158122
-5.505622057502354,-6.119036314613697,-2.6112694690786586,0.0,-0.02362400921063479
-5.366806917410066,-6.257851454705986,-2.4635901917918916,0.0,-0.005895734821677934
-5.26177901417983,-6.362879357936222,-2.355219798847985,0.0,0.0007892446056638747
-5.177268934627138,-6.447389437488914,-2.2666949012231603,0.0,0.008818880749929647
-5.106555473667062,-6.51810289844899,-2.1972670889814143,0.0,0.006247583313270688
-5.045759808224197,-6.578898563891855,-2.141587964443292,0.0,-0.003985498496214213
-4.992439061193798,-6.632219310922254,-2.0799235605213413,0.0,0.01270181528688763
-4.944954751332617,-6.679703620783435,-2.0323735828387943,0.0,0.012833150929619563
-4.9021543032500015,-6.7225040688660505,-1.9945841113030904,0.0,0.0028111978357960865
-4.863196082397182,-6.761462289718871,-1.9510127684540868,0.0,0.012037441828163686
-4.827446718422747,-6.797211653693306,-1.919349177994303,0.0,0.003865894798861902
-4.794417596749324,-6.830240775366728,-1.891311060138019,0.0,-0.006116112835416132
-4.7637238526245245,-6.860934519491527,-1.8531041994618658,0.0,0.008910120267291433
-4.735056929817732,-6.88960144229832,-1.8279244298899777,0.0,0.001935813797483199
-4.7081656519233235,-6.9164927201927275,-1.801685181001391,0.0,0.0006317557858395162
-4.682842821699005,-6.941815550417046,-1.7676624236843075,0.0,0.0180316099713691
-4.658915517568266,-6.965742854547785,-1.7673308395736873,0.0,-0.029159830068867798
-4.636237927002345,-6.988420445113707,-1.7383148281433876,0.0,-0.01648298834011186
-6.1075040642434955,-5.505444072915533,-3.209155784149286,0.0,-0.009777508391095147
-5.705016427820737,-5.907931709338291,-2.801750900080002,0.0,5.6986901956435076e-05
-5.499766940023842,-6.1131811971351855,-2.5958570112489583,0.0,0.0013457889702541692
-5.360951799931554,-6.2519963372274745,-2.4645302251619636,0.0,-0.013630919040333644
-5.255923896701318,-6.35702424045771,-2.356365258897803,0.0,-0.007356792972483817
-5.171413817148626,-6.441534320010402,-2.2711116430608342,0.0,-0.005869720403929968
-5.10070035618855,-6.512247780970478,-2.18100798667984,0.0,0.032910670437907186
-5.039904690745686,-6.573043446413343,-2.1239757674525084,0.0,0.025383778006840885
-4.986583943715287,-6.6263641934437425,-2.08360630422414,0.0,-0.000518789597221847
-4.939099633854106,-6.6738485033049235,-2.0358360210820976,0.0,5.315696450125529e-05
-4.89629918577149,-6.716648951387539,-1.9977236593846142,0.0,-0.009323015805763113
-4.857340964918669,-6.755607172240358,-1.9633427996437185,0.0,-0.01847773802961239
-4.8215916009442354,-6.791356536214794,-1.9168662006041426,0.0,0.0029767321006710645
-4.788562479270812,-6.824385657888216,-1.889079835682793,0.0,-0.007508781403475773
-4.757868735146013,-6.855079402013016,-1.8529539101516512,0.0,0.0033555814092087743
-4.7292018123392205,-6.883746324819808,-1.833340622047476,0.0,-0.014751687996024998
-4.702310534444812,-6.910637602714216,-1.801417942792115,0.0,-0.00468888527412048
-4.676987704220493,-6.9359604329385345,-1.770694573778733,0.0,0.006112192304006392
-4.653060400089755,-6.959887737069273,-1.74548672487053,0.0,0.008673281858935233
-4.630382809523833,-6.9825653276351956,-1.7225079871882842,0.0,0.009275576091583027
-6.091493981359257,-5.489433990031294,-3.2051246674121145,0.0,-0.01772535780099105
-5.689006344936499,-5.891921626454053,-2.789889393579285,0.0,0.00776991701915275
-5.483756857139604,-6.097171114250948,-2.5943042326686196,0.0,-0.01155873675330632
-5.344941717047315,-6.235986254343236,-2.447107789406177,0.0,0.005203869587001364
-5.23991381381708,-6.341014157573472,-2.345823378992457,0.0,-0.0022831160460299316
-5.155403734264388,-6.425524237126163,-2.269366996782203,0.0,-0.018390510730905696
-5.084690273304312,-6.496237698086239,-2.192388767550592,0.0,-0.005860974187835488
-5.023894607861447,-6.557033363529104,-2.1276128904835505,0.0,0.002099449060517955
-4.970573860831047,-6.610354110559504,-2.0728551744723993,0.0,0.004973387022021214
-4.923089550969866,-6.657838420420685,-2.029761358978017,0.0,-0.003807601711575792
-4.880289102887251,-6.7006388685033,-1.9772792104549812,0.0,0.015555799169264084
-4.841330882034431,-6.739597089356121,-1.9413322102274349,0.0,0.009533357918717122
-4.805581518059997,-6.775346453330555,-1.9129308292414973,0.0,-0.005162608058276952
-4.772552396386574,-6.8083755750039785,-1.8740397571384473,0.0,0.006561292800977725
-4.741858652261774,-6.839069319128777,-1.8365537834868184,0.0,0.02014575185463574
-4.713191729454983,-6.86773624193557,-1.8077349178668798,0.0,0.02044963748092954
-4.686300451560574,-6.894627519829978,-1.7993814187425048,0.0,-0.016625920059137655
-4.660977621336255,-6.919950350054297,-1.772271603568514,0.0,-0.013051950159793435
-4.637050317205517,-6.9438776541850356,-1.734308725455504,0.0,0.01501919780474914
-4.614372726639594,-6.966555244750957,-1.7264467581870862,0.0,-0.014612048790259458
-6.090229930557181,-5.488169939229219,-3.2003571803322615,0.0,-0.009454434443360249
-5.687742294134423,-5.890657575651977,-2.792977440427751,0.0,0.0003297725201436563
-5.482492806337528,-6.0959070634488715,-2.5824874568690377,0.0,0.01081076404378134
-5.34367766624524,-6.2347222035411605,-2.446686153985504,0.0,0.004783089626271497
-5.238649763015004,-6.339750106771396,-2.3448420263568996,0.0,-0.0015844615769919912
-5.154139683462312,-6.424260186324088,-2.2604698268113026,0.0,-0.0018602215911807107
-5.083426222502236,-6.494973647284164,-2.1899787362006684,0.0,-0.002304962290064161
-5.022630557059371,-6.555769312727028,-2.130159488953096,0.0,-0.0042577986806495716
-4.969309810028971,-6.609090059757428,-2.058736977216845,0.0,0.03194573073105378
-4.921825500167792,-6.6565743696186095,-2.0225259441733794,0.0,0.009399177095623656
-4.879025052085176,-6.699374817701225,-1.9763468836590712,0.0,0.016156401959008804
-4.840066831232355,-6.738333038554044,-1.9453187489222674,0.0,0.00029622972697573857
-4.8043174672579205,-6.774082402528479,-1.907809769497234,0.0,0.003815460628173284
-4.771288345584498,-6.807111524201902,-1.8778479591012402,0.0,-0.0023191619266844654
-4.740594601459699,-6.837805268326702,-1.858611835074376,0.0,-0.02523440212255501
-4.7119276786529065,-6.866472191133494,-1.8223813390657932,0.0,-0.01010725571897364
-4.685036400758498,-6.893363469027902,-1.798044269531122,0.0,-0.015215672438448458
-4.659713570534179,-6.9186862992522205,-1.7753298108169273,0.0,-0.02043241545869634
-4.635786266403441,-6.942613603382959,-1.7451660184646411,0.0,-0.007959439015601255
-4.613108675837519,-6.9652911939488815,-1.7079349205115482,0.0,0.021147575758741155
-6.073332101286259,-5.471272109958297,-3.1882555030199544,0.0,-0.0021489090896684715
-5.6708444648635,-5.8737597463810545,-2.7781969910558644,0.0,0.012992841992994997
-5.465594977066606,-6.079009234177949,-2.5779208087384102,0.0,0.0030462310341139442
-5.326779836974317,-6.217824374270237,-2.4369977599468804,0.0,0.00726204843259648
-5.221751933744081,-6.322852277500473,-2.341602813712999,0.0,-0.012003865560113347
-5.137241854191389,-6.407362357053165,-2.2489257463450354,0.0,0.004330110070430493
-5.066528393231313,-6.478075818013241,-2.177051137153134,0.0,0.006652406534081834
-5.005732727788448,-6.538871483456106,-2.1237115187836717,0.0,-0.008259687612722999
-4.952411980758049,-6.592192230486505,-2.0638938334818246,0.0,0.0047341889301719675
-4.904927670896868,-6.639676540347686,-2.016371797129488,0.0,0.004809641912483009
-4.8621272228142525,-6.6824769884303015,-1.9799499446696651,0.0,-0.007947549333102266
-4.823169001961433,-6.721435209283122,-1.9443055455307559,0.0,-0.01457519276092345
-4.787419637986998,-6.757184573257557,-1.9089124125370007,0.0,-0.01528765472228244
-4.754390516313576,-6.79021369493098,-1.8685654736670139,0.0,-0.0006520203291540128
-4.7236967721887755,-6.8209074390557785,-1.8365003918873057,0.0,0.0020906549806625208
-4.695029849381984,-6.8495743618625715,-1.814254139021711,0.0,-0.010750684901731589
-4.668138571487575,-6.876465639756979,-1.7826558642100665,0.0,-0.0013366910672596433
-4.642815741263257,-6.901788469981298,-1.754235185441275,0.0,0.004859006021685985
-4.618888437132519,-6.925715774112037,-1.730037539575903,0.0,0.00539968949095293
-4.596210846566596,-6.948393364677958,-1.7020967514029568,0.0,0.015926084705000676
-6.065091887124943,-5.463031895796981,-3.17624083391615,0.0,0.013640214956624597
-5.662604250702185,-5.865519532219739,-2.786619808689116,0.0,-0.012093007434823555
-5.45735476290529,-6.070769020016633,-2.566246949668577,0.0,0.01815373501246409
-5.3185396228130015,-6.209584160108922,-2.439867658647475,0.0,-0.006717963129907467
-5.213511719582765,-6.314612063339157,-2.325954200481574,0.0,0.011053146741422104
-5.129001640030074,-6.39912214289185,-2.2469309211332353,0.0,7.95463327154522e-05
-5.058288179069998,-6.469835603851926,-2.178939824286279,0.0,-0.005365181893522752
-4.997492513627133,-6.5306312692947905,-2.126155178550542,0.0,-0.021387221307779036
-4.9441717665967335,-6.58395201632519,-2.063457166022926,0.0,-0.002632690313346231
-4.8966874567355525,-6.631436326186371,-2.0239138484341614,0.0,-0.018514674858178815
-4.853887008652937,-6.674236774268986,-1.9667626662150268,0.0,0.010186793414859174
-4.814928787800117,-6.713194995121806,-1.9247453017178813,0.0,0.016305080703509667
-4.779179423825683,-6.7489443590962415,-1.9020250461464905,0.0,-0.009753136102577109
-4.74615030215226,-6.781973480769664,-1.8627590558697191,0.0,0.0027206011041194245
-4.71545655802746,-6.812667224894463,-1.8378935244851733,0.0,-0.008935824376387735
-4.686789635220668,-6.8413341477012555,-1.8086734976947887,0.0,-0.007829616409202877
-4.659898357326259,-6.868225425595663,-1.7738525250067811,0.0,0.008029773177995025
-4.634575527101941,-6.893548255819982,-1.7531073314115424,0.0,-0.0011255000801648762
-4.610648222971202,-6.917475559950721,-1.7192301706347073,0.0,0.0187742132120281
-4.5879706324052805,-6.940153150516643,-1.7090210788806934,0.0,-0.006162784411787747
-6.0533890673482205,-5.451329076020258,-3.1732991047882058,0.0,0.007820853435790198
-5.650901430925462,-5.853816712443016,-2.775825341612757,0.0,-0.0022068930588288183
-5.445651943128567,-6.0590662002399105,-2.5666885330298985,0.0,0.005567748513098714
-5.306836803036278,-6.197881340332199,-2.4348163013316277,0.0,-0.008318068274936863
-5.201808899806043,-6.302909243562435,-2.3275553557985402,0.0,-0.0038519836692332277
-5.1172988202533505,-6.387419323115126,-2.2434148233465336,0.0,-0.004591077870604643
-5.046585359293275,-6.458132784075202,-2.176760205787656,0.0,-0.012708764673001305
-4.9857896938504105,-6.518928449518067,-2.1075677930723837,0.0,0.004084729871814297
-4.932468946820011,-6.572249196548467,-2.0543127328086648,0.0,0.003953356338453062
-4.88498463695883,-6.619733506409648,-2.0071432920566075,0.0,0.0033236181202056514
-4.842184188876215,-6.662533954492264,-1.9591328009305315,0.0,0.013743704207127116
-4.803225968023394,-6.701492175345083,-1.9206558470556445,0.0,0.012781170251260576
-4.76747660404896,-6.737241539319518,-1.895049676958276,0.0,-0.007505217502871808
-4.734447482375537,-6.770270660992941,-1.8578329396881919,0.0,0.0008700136904513656
-4.703753738250737,-6.80096440511774,-1.8327278872762713,0.0,-0.010307369735307326
-4.6750868154439456,-6.829631327924533,-1.8004250051568889,0.0,-0.0030354511101258197
-4.648195537549537,-6.856522605818941,-1.7770350983135776,0.0,-0.010038193212320579
-4.622872707325218,-6.8818454360432595,-1.7393653503716313,0.0,0.014655642222934695
-4.598945403194479,-6.905772740173998,-1.7223829807045528,0.0,0.000765773295614558
-4.576267812628557,-6.92845033073992,-1.7029590502744654,0.0,-0.005741546976055112
-6.051269449043483,-5.44920945771552,-3.167793957169297,0.0,0.01671153036887052
-5.648781812620724,-5.851697094138278,-2.784066049243267,0.0,-0.020807926624586415
-5.443532324823829,-6.056946581935173,-2.577925601194165,0.0,-0.019026006120172134
-5.304717184731541,-6.195761722027462,-2.423418023205172,0.0,0.012358869673237294
-5.199689281501305,-6.300789625257697,-2.3224424162352353,0.0,0.004254277152638153
-5.115179201948614,-6.385299704810389,-2.2368818259502747,0.0,0.00635529861717643
-5.044465740988537,-6.4560131657704645,-2.174965715814724,0.0,-0.011239403031875206
-4.983670075545673,-6.516808831213329,-2.1068868614352567,0.0,0.00332697484133071
-4.930349328515273,-6.570129578243729,-2.042476192696092,0.0,0.025506818258860697
-4.882865018654092,-6.617613888104911,-2.001410327255407,0.0,0.012669929417869596
-4.840064570571477,-6.660414336187526,-1.962213346584882,0.0,0.005462994593688819
-4.801106349718657,-6.699372557040346,-1.9266338536840497,0.0,-0.0012944613102874314
-4.765356985744222,-6.73512192101478,-1.8906367198522405,0.0,-0.0007989215955381823
-4.7323278640707995,-6.768151042688204,-1.8673761506290867,0.0,-0.02033602649607591
-4.701634119946,-6.798844786813003,-1.8232970128811852,0.0,0.006434760750128277
-4.672967197139208,-6.827511709619795,-1.7913958249049298,0.0,0.012903291089054747
-4.646075919244799,-6.854402987514203,-1.7779827884305972,0.0,-0.014053191751097316
-4.62075308902048,-6.879725817738522,-1.7475213306381565,0.0,-0.0037759366148533147
-4.596825784889742,-6.903653121869261,-1.7263747068198017,0.0,-0.009337297239620845
-4.57414819432382,-6.926330712435183,-1.7026180781508855,0.0,-0.0071792210336321105
-6.041330190423844,-5.439270199095882,-3.169609947135785,0.0,0.003140291816255747
-5.638842554001085,-5.8417578355186395,-2.7789996585993055,0.0,-0.02061440395630232
-5.433593066204191,-6.047007323315534,-2.5588103135139826,0.0,0.009265310620554246
-5.294777926111903,-6.185822463407823,-2.4192362362643367,0.0,0.010783184935269752
-5.189750022881666,-6.290850366638058,-2.3197022313333022,0.0,-0.00020461166313445744
-5.105239943328975,-6.375360446190751,-2.247634929445365,0.0,-0.025090166992642438
-5.034526482368899,-6.446073907150827,-2.168598541352469,0.0,-0.008444312727002412
-4.973730816926034,-6.506869572593691,-2.0955945363683957,0.0,0.015972366355414103
-4.920410069895635,-6.560190319624091,-2.064491385712218,0.0,-0.028462826393028884
-4.8729257600344535,-6.607674629485272,-2.003408753804329,0.0,-0.0012661822996129501
-4.830125311951838,-6.650475077567887,-1.9652181771560038,0.0,-0.010485925168193688
-4.791167091099018,-6.689433298420707,-1.9153499850421831,0.0,0.011334017353807013
-4.755417727124583,-6.725182662395142,-1.8877089298865914,0.0,-0.0048826002838788796
-4.722388605451161,-6.758211784068565,-1.8487518769842275,0.0,0.006973262174003736
-4.691694861326361,-6.788905528193364,-1.8171778074138487,0.0,0.008733913065162469
-4.663027938519569,-6.8175724510001565,-1.7816458648510975,0.0,0.022463952577080448
-4.63613666062516,-6.8444637288945644,-1.7658239931185709,0.0,0.000325140253316647
-4.610813830400842,-6.869786559118883,-1.7373294104964578,0.0,0.006668645048905297
-4.586886526270103,-6.893713863249622,-1.7236809683919034,0.0,-0.013889079003463145
-4.5642089357041815,-6.916391453815544,-1.6863021532126599,0.0,0.015513370223180445
-6.0290352257188875,-5.426975234390925,-3.1696423355313703,0.0,-0.009219449679871872
-5.62654758929613,-5.829462870813684,-2.766061264607409,0.0,-0.007032580677464928
-5.421298101499235,-6.034712358610578,-2.5578776952878193,0.0,-0.0011644176320748656
-5.282482961406946,-6.1735274987028665,-2.427510134104714,0.0,-0.018059575450441123
-5.177455058176711,-6.278555401933103,-2.312673711806097,0.0,0.001557462686321287
-5.092944978624018,-6.363065481485794,-2.2241832173795295,0.0,0.00951829243407154
-5.0222315176639425,-6.43377894244587,-2.157102978574409,0.0,0.0022518481241613486
-4.9614358522210775,-6.494574607888735,-2.106607080077895,0.0,-0.018347685768540067
-4.908115105190678,-6.5478953549191345,-2.045246547797375,0.0,-0.0022681152682997308
-4.860630795329497,-6.595379664780316,-1.9930799248753366,0.0,0.007096510853415339
-4.817830347246882,-6.638180112862931,-1.9646057194729365,0.0,-0.02155597450701574
-4.778872126394062,-6.677138333715751,-1.9212050360960025,0.0,-0.012671049458787387
-4.7431227624196275,-6.712887697690186,-1.8748489675514393,0.0,0.008542359681469769
-4.710093640746204,-6.745916819363608,-1.8450886492324892,0.0,0.0020047529725237823
-4.679399896621405,-6.776610563488408,-1.8136279739209553,0.0,0.003538615345992646
-4.650732973814613,-6.8052774862952,-1.777212701528863,0.0,0.019035314516592905
-4.623841695920205,-6.832168764189609,-1.7577642930818962,0.0,0.004149575621710255
-4.598518865695886,-6.857491594413927,-1.7314208074778705,0.0,0.006190886381124194
-4.574591561565146,-6.881418898544665,-1.6965784139376208,0.0,0.02802106520014558
-4.551913970999225,-6.904096489110588,-1.6895350023128302,0.0,-0.0032472926821167647
-6.020464210063851,-5.418404218735889,-3.1654386681267597,0.0,-0.009383130525686845
-5.6179765736410925,-5.820891855158647,-2.756348502640712,0.0,0.003821927600891506
-5.412727085844198,-6.026141342955541,-2.551039171437871,0.0,0.003941614412784844
-5.27391194575191,-6.16495648304783,-2.4174169989005208,0.0,-0.0064443206970912215
-5.1688840425216735,-6.2699843862780655,-2.3151333105896006,0.0,-0.01193275053572318
-5.084373962968982,-6.354494465830758,-2.2127990724968134,0.0,0.023715566544467492
-5.013660502008906,-6.425207926790834,-2.1525724702859037,0.0,0.0027418490461350586
-4.952864836566041,-6.486003592233699,-2.097483378635294,0.0,-0.008671298538375005
-4.899544089535642,-6.539324339264098,-2.0353142188263,0.0,0.00902552701881465
-4.852059779674461,-6.586808649125279,-1.99331177630958,0.0,-0.0019382076701077722
-4.8092593315918455,-6.6296090972078945,-1.9512855582482596,0.0,-0.0034866677126981216
-4.770301110739025,-6.668567318060714,-1.907954710515271,0.0,0.005258586047638403
-4.73455174676459,-6.704316682035149,-1.8822159408120445,0.0,-0.014762602494777788
-4.701522625091168,-6.737345803708572,-1.840296601567268,0.0,0.0030178326479299855
-4.6708288809663685,-6.7680395478333715,-1.8013327215431714,0.0,0.019558104446524283
-4.642161958159576,-6.796706470640164,-1.7803287458443773,0.0,0.004232210230528111
-4.615270680265168,-6.8235977485345725,-1.7579623247729492,0.0,-0.004817503415432078
-4.589947850040849,-6.84892057875889,-1.7333468322078807,0.0,-0.006232178733933225
-4.56602054591011,-6.872847882889629,-1.7088965040613142,0.0,-0.0051861307022775804
-4.543342955344189,-6.895525473455551,-1.6853750112472445,0.0,-0.0034983262059817832
-6.010978176531949,-5.408918185203986,-3.158822892306423,0.0,-0.005637612416916404
-5.60849054010919,-5.811405821626744,-2.7494715183085963,0.0,0.008089862733220876
-5.403241052312295,-6.016655309423639,-2.5583927810696134,0.0,-0.0202516383826028
-5.264425912220007,-6.155470449515928,-2.405692776697718,0.0,0.007518090176612091
-5.159398008989771,-6.260498352746163,-2.307252775186427,0.0,-0.005657713261279618
-5.07488792943708,-6.345008432298855,-2.2187164100726138,0.0,0.0023948578609642723
-5.004174468477004,-6.415721893258931,-2.156042836476346,0.0,-0.01368491686665152
-4.943378803034138,-6.476517558701795,-2.082195514039012,0.0,0.012418397122286429
-4.890058056003738,-6.529838305732195,-2.0293095477289804,0.0,0.011548835681550074
-4.842573746142557,-6.577322615593376,-1.983327044975122,0.0,0.008545221466905062
-4.799773298059943,-6.620123063675992,-1.9537389912786316,0.0,-0.01787956730534468
-4.7608150772071225,-6.659081284528812,-1.9022551027480856,0.0,0.007171768050106664
-4.725065713232688,-6.694830648503246,-1.86874640187442,0.0,0.002690441848568703
-4.6920365915592654,-6.72785977017667,-1.8464933252401416,0.0,-0.01886164822971992
-4.661342847434466,-6.758553514301469,-1.8073018283058837,0.0,-0.0018661426108028678
